driver_id,ticket_number,ticket_date,ticket_type,resolution_status,response_time_hours,will_churn,is_noise_churn,ticket_type_missing,resolution_missing,response_time_missing,is_outlier_driver,ticket_type_encoded,resolution_encoded,ticket_risk_score,ticket_month,ticket_dayofweek,ticket_quarter,is_q4
19915,4,2023-02-02,defective_trip,resolved,1.0,1,0,0,0,0,0,1,0,3,2,3,1,0
19915,5,2023-02-08,payment_delay,unresolved,60.0,1,0,0,1,0,0,3,2,1,2,2,1,0
19916,1,2023-06-04,app_issue,partial,28.3,0,0,0,0,0,0,4,1,1,6,6,2,0
19917,1,2023-03-18,unknown,unresolved,6.5,0,0,1,1,0,0,5,2,2,3,5,1,0
19918,1,2023-07-16,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,7,6,3,0
19918,2,2023-07-18,app_issue,resolved,4.6,0,0,0,0,0,0,4,0,1,7,1,3,0
19918,3,2023-07-28,unknown,unresolved,4.1,0,0,1,1,0,0,5,2,2,7,4,3,0
19919,1,2023-05-27,demand_issue,unresolved,53.7,1,0,0,1,0,1,2,2,2,5,5,2,0
19919,2,2023-06-13,fare_dispute,unresolved,1.6,1,0,0,1,0,1,0,2,3,6,1,2,0
19919,3,2023-07-05,fare_dispute,unresolved,53.8,1,0,0,1,0,1,0,2,3,7,2,3,0
19919,4,2023-07-06,fare_dispute,unresolved,41.5,1,0,0,1,0,1,0,2,3,7,3,3,0
19919,5,2023-07-09,payment_delay,unresolved,42.8,1,0,0,1,0,1,3,2,1,7,6,3,0
19919,6,2023-07-11,defective_trip,resolved,6.0,1,0,0,0,0,1,1,0,3,7,1,3,0
19919,7,2023-07-14,fare_dispute,unresolved,57.7,1,0,0,1,0,1,0,2,3,7,4,3,0
19919,8,2023-07-15,defective_trip,unresolved,56.3,1,0,0,1,0,1,1,2,3,7,5,3,0
19919,9,2023-07-16,payment_delay,partial,30.6,1,0,0,0,0,1,3,1,1,7,6,3,0
19919,10,2023-07-24,defective_trip,resolved,2.8,1,0,0,0,0,1,1,0,3,7,0,3,0
19919,11,2023-07-26,fare_dispute,unresolved,51.6,1,0,0,1,0,1,0,2,3,7,2,3,0
19920,1,2023-02-23,fare_dispute,resolved,2.4,0,0,0,0,0,0,0,0,3,2,3,1,0
19921,1,2023-09-22,app_issue,partial,32.4,0,0,0,0,0,0,4,1,1,9,4,3,0
19921,2,2023-09-28,unknown,resolved,5.1,0,0,1,0,0,0,5,0,2,9,3,3,0
19921,3,2023-10-10,app_issue,partial,1.0,0,0,0,0,0,0,4,1,1,10,1,4,1
19921,4,2023-10-14,fare_dispute,unresolved,4.7,0,0,0,1,0,0,0,2,3,10,5,4,1
19922,1,2023-07-16,payment_delay,resolved,4.5,0,0,0,0,0,0,3,0,1,7,6,3,0
19922,2,2023-07-26,demand_issue,resolved,3.3,0,0,0,0,0,0,2,0,2,7,2,3,0
19923,1,2023-07-05,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,7,2,3,0
19924,1,2023-06-24,defective_trip,unresolved,1.5,1,0,0,1,0,1,1,2,3,6,5,2,0
19924,2,2023-07-07,demand_issue,resolved,4.1,1,0,0,0,0,1,2,0,2,7,4,3,0
19924,3,2023-07-20,payment_delay,resolved,5.7,1,0,0,0,0,1,3,0,1,7,3,3,0
19924,4,2023-07-25,fare_dispute,unresolved,59.3,1,0,0,1,0,1,0,2,3,7,1,3,0
19924,5,2023-07-26,defective_trip,unresolved,5.3,1,0,0,1,0,1,1,2,3,7,2,3,0
19924,6,2023-07-31,demand_issue,unresolved,10.8,1,0,0,1,0,1,2,2,2,7,0,3,0
19924,7,2023-08-04,fare_dispute,unresolved,42.1,1,0,0,1,0,1,0,2,3,8,4,3,0
19924,8,2023-08-08,fare_dispute,partial,21.5,1,0,0,0,0,1,0,1,3,8,1,3,0
19924,9,2023-08-11,fare_dispute,unresolved,41.5,1,0,0,1,0,1,0,2,3,8,4,3,0
19924,10,2023-08-12,fare_dispute,unresolved,4.2,1,0,0,1,0,1,0,2,3,8,5,3,0
19924,11,2023-08-13,defective_trip,resolved,5.2,1,0,0,0,0,1,1,0,3,8,6,3,0
19925,1,2023-10-02,demand_issue,unresolved,2.2,0,0,0,1,0,0,2,2,2,10,0,4,1
19926,1,2023-07-24,app_issue,resolved,5.1,0,0,0,0,0,0,4,0,1,7,0,3,0
19927,1,2023-10-28,defective_trip,unresolved,50.8,1,0,0,1,0,1,1,2,3,10,5,4,1
19927,2,2023-11-09,defective_trip,unresolved,30.0,1,0,0,1,0,1,1,2,3,11,3,4,1
19927,3,2023-11-23,payment_delay,partial,22.3,1,0,0,0,0,1,3,1,1,11,3,4,1
19927,4,2023-11-28,demand_issue,partial,38.9,1,0,0,0,0,1,2,1,2,11,1,4,1
19927,5,2023-12-01,fare_dispute,resolved,7.4,1,0,0,0,0,1,0,0,3,12,4,4,1
19927,6,2023-12-03,fare_dispute,unresolved,51.4,1,0,0,1,0,1,0,2,3,12,6,4,1
19927,7,2023-12-05,demand_issue,resolved,3.2,1,0,0,0,0,1,2,0,2,12,1,4,1
19927,8,2023-12-10,unknown,unresolved,59.0,1,0,1,1,0,1,5,2,2,12,6,4,1
19928,1,2023-05-10,demand_issue,unresolved,34.2,0,0,0,1,0,0,2,2,2,5,2,2,0
19929,1,2023-06-07,app_issue,unresolved,40.2,0,0,0,1,0,0,4,2,1,6,2,2,0
19930,1,2023-04-02,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,4,6,2,0
19931,1,2023-01-19,app_issue,unresolved,37.7,1,0,0,1,0,1,4,2,1,1,3,1,0
19931,2,2023-02-02,demand_issue,partial,20.8,1,0,0,0,0,1,2,1,2,2,3,1,0
19931,3,2023-02-13,fare_dispute,resolved,5.9,1,0,0,0,0,1,0,0,3,2,0,1,0
19931,4,2023-02-17,unknown,unresolved,56.7,1,0,1,1,0,1,5,2,2,2,4,1,0
19931,5,2023-02-18,demand_issue,unresolved,51.8,1,0,0,1,0,1,2,2,2,2,5,1,0
19931,6,2023-02-26,app_issue,unresolved,52.0,1,0,0,1,0,1,4,2,1,2,6,1,0
19931,7,2023-03-01,fare_dispute,unresolved,45.5,1,0,0,1,0,1,0,2,3,3,2,1,0
19931,8,2023-03-05,fare_dispute,unresolved,65.6,1,0,0,1,0,1,0,2,3,3,6,1,0
19931,9,2023-03-07,fare_dispute,unresolved,64.3,1,0,0,1,0,1,0,2,3,3,1,1,0
19932,1,2023-07-10,fare_dispute,unresolved,68.0,1,0,0,1,0,0,0,2,3,7,0,3,0
19932,2,2023-07-16,demand_issue,unresolved,68.0,1,0,0,1,0,0,2,2,2,7,6,3,0
19932,3,2023-07-27,defective_trip,unresolved,41.5,1,0,0,1,0,0,1,2,3,7,3,3,0
19932,4,2023-07-30,fare_dispute,partial,41.3,1,0,0,0,0,0,0,1,3,7,6,3,0
19932,5,2023-08-04,demand_issue,unresolved,41.5,1,0,0,1,0,0,2,2,2,8,4,3,0
19933,1,2023-06-04,fare_dispute,resolved,7.3,0,0,0,0,0,0,0,0,3,6,6,2,0
19933,2,2023-06-11,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,6,6,2,0
19933,3,2023-06-17,demand_issue,partial,23.9,0,0,0,0,0,0,2,1,2,6,5,2,0
19934,1,2023-02-23,unknown,resolved,6.0,0,0,1,0,0,0,5,0,2,2,3,1,0
19935,1,2023-09-16,demand_issue,partial,36.1,0,0,0,0,0,0,2,1,2,9,5,3,0
19936,1,2023-09-28,fare_dispute,partial,27.5,0,0,0,0,0,0,0,1,3,9,3,3,0
19937,1,2023-05-31,fare_dispute,unresolved,47.3,1,0,0,1,0,0,0,2,3,5,2,2,0
19937,2,2023-06-07,defective_trip,partial,15.1,1,0,0,0,0,0,1,1,3,6,2,2,0
19937,3,2023-06-08,fare_dispute,unresolved,66.9,1,0,0,1,0,0,0,2,3,6,3,2,0
19937,4,2023-06-12,defective_trip,unresolved,55.1,1,0,0,1,0,0,1,2,3,6,0,2,0
19938,1,2023-07-13,unknown,partial,31.6,1,0,1,0,0,1,5,1,2,7,3,3,0
19938,2,2023-07-21,defective_trip,unresolved,41.4,1,0,0,1,0,1,1,2,3,7,4,3,0
19938,3,2023-08-06,app_issue,resolved,2.1,1,0,0,0,0,1,4,0,1,8,6,3,0
19938,4,2023-08-09,defective_trip,resolved,7.1,1,0,0,0,0,1,1,0,3,8,2,3,0
19938,5,2023-08-10,fare_dispute,unresolved,5.3,1,0,0,1,0,1,0,2,3,8,3,3,0
19938,6,2023-08-12,defective_trip,unresolved,36.5,1,0,0,1,0,1,1,2,3,8,5,3,0
19938,7,2023-08-14,app_issue,unresolved,35.6,1,0,0,1,0,1,4,2,1,8,0,3,0
19938,8,2023-08-19,fare_dispute,unresolved,56.1,1,0,0,1,0,1,0,2,3,8,5,3,0
19938,9,2023-08-23,payment_delay,unresolved,56.7,1,0,0,1,0,1,3,2,1,8,2,3,0
19938,10,2023-08-24,unknown,unresolved,38.0,1,0,1,1,0,1,5,2,2,8,3,3,0
19939,1,2023-01-10,fare_dispute,unresolved,6.5,1,0,0,1,0,1,0,2,3,1,1,1,0
19939,2,2023-01-30,fare_dispute,unresolved,41.5,1,0,0,1,0,1,0,2,3,1,0,1,0
19939,3,2023-02-07,fare_dispute,resolved,9.2,1,0,0,0,0,1,0,0,3,2,1,1,0
19939,4,2023-02-13,unknown,unresolved,52.5,1,0,1,1,0,1,5,2,2,2,0,1,0
19939,5,2023-02-15,fare_dispute,unresolved,36.2,1,0,0,1,0,1,0,2,3,2,2,1,0
19939,6,2023-02-16,defective_trip,unresolved,31.5,1,0,0,1,0,1,1,2,3,2,3,1,0
19939,7,2023-02-22,defective_trip,unresolved,28.9,1,0,0,1,0,1,1,2,3,2,2,1,0
19939,8,2023-02-23,defective_trip,partial,28.5,1,0,0,0,0,1,1,1,3,2,3,1,0
19940,1,2023-02-14,app_issue,resolved,5.0,0,0,0,0,0,0,4,0,1,2,1,1,0
19941,1,2023-08-21,app_issue,resolved,5.6,0,0,0,0,0,0,4,0,1,8,0,3,0
19942,1,2023-05-07,app_issue,resolved,6.6,0,0,0,0,0,0,4,0,1,5,6,2,0
19943,1,2023-10-04,unknown,partial,14.8,0,0,1,0,0,0,5,1,2,10,2,4,1
19943,2,2023-10-14,defective_trip,resolved,3.3,0,0,0,0,0,0,1,0,3,10,5,4,1
19944,1,2023-07-28,fare_dispute,resolved,6.0,0,0,0,0,0,0,0,0,3,7,4,3,0
19945,1,2023-05-31,app_issue,partial,26.1,0,0,0,0,0,0,4,1,1,5,2,2,0
19946,1,2023-09-27,app_issue,resolved,10.9,0,0,0,0,0,0,4,0,1,9,2,3,0
19947,1,2023-01-10,demand_issue,resolved,4.6,0,0,0,0,0,0,2,0,2,1,1,1,0
19948,1,2023-06-22,payment_delay,resolved,1.0,0,0,0,0,0,0,3,0,1,6,3,2,0
19948,2,2023-06-29,app_issue,unresolved,5.3,0,0,0,1,0,0,4,2,1,6,3,2,0
19948,3,2023-07-10,app_issue,resolved,4.8,0,0,0,0,0,0,4,0,1,7,0,3,0
19949,1,2023-10-04,demand_issue,partial,23.2,0,0,0,0,0,0,2,1,2,10,2,4,1
19950,1,2023-05-24,fare_dispute,resolved,5.4,0,0,0,0,0,0,0,0,3,5,2,2,0
19951,1,2023-02-04,payment_delay,resolved,6.6,0,0,0,0,0,0,3,0,1,2,5,1,0
19951,2,2023-02-14,app_issue,resolved,5.6,0,0,0,0,0,0,4,0,1,2,1,1,0
19951,3,2023-02-27,defective_trip,resolved,4.4,0,0,0,0,0,0,1,0,3,2,0,1,0
19952,1,2023-06-15,payment_delay,resolved,6.7,0,0,0,0,0,0,3,0,1,6,3,2,0
19952,2,2023-06-21,defective_trip,unresolved,41.5,0,0,0,1,0,0,1,2,3,6,2,2,0
19952,3,2023-07-04,payment_delay,resolved,5.9,0,0,0,0,0,0,3,0,1,7,1,3,0
19953,1,2023-02-21,demand_issue,resolved,7.2,0,0,0,0,0,0,2,0,2,2,1,1,0
19953,2,2023-02-22,defective_trip,resolved,6.6,0,0,0,0,0,0,1,0,3,2,2,1,0
19954,1,2023-05-10,payment_delay,partial,28.1,0,0,0,0,0,0,3,1,1,5,2,2,0
19954,2,2023-05-21,payment_delay,unresolved,43.6,0,0,0,1,0,0,3,2,1,5,6,2,0
19954,3,2023-06-07,unknown,resolved,9.3,0,0,1,0,0,0,5,0,2,6,2,2,0
19955,1,2023-05-26,demand_issue,unresolved,7.8,0,0,0,1,0,0,2,2,2,5,4,2,0
19956,1,2023-08-09,app_issue,unresolved,56.9,0,0,0,1,0,0,4,2,1,8,2,3,0
19956,2,2023-08-17,payment_delay,resolved,13.4,0,0,0,0,0,0,3,0,1,8,3,3,0
19957,1,2023-09-07,defective_trip,resolved,9.1,0,0,0,0,0,0,1,0,3,9,3,3,0
19957,2,2023-09-23,payment_delay,partial,11.3,0,0,0,0,0,0,3,1,1,9,5,3,0
19957,3,2023-10-04,defective_trip,resolved,9.2,0,0,0,0,0,0,1,0,3,10,2,4,1
19957,4,2023-10-13,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,10,4,4,1
19958,1,2023-06-02,defective_trip,unresolved,37.1,1,0,0,1,0,0,1,2,3,6,4,2,0
19958,2,2023-06-07,demand_issue,partial,27.0,1,0,0,0,0,0,2,1,2,6,2,2,0
19958,3,2023-06-17,demand_issue,partial,20.7,1,0,0,0,0,0,2,1,2,6,5,2,0
19958,4,2023-06-19,defective_trip,unresolved,38.6,1,0,0,1,0,0,1,2,3,6,0,2,0
19958,5,2023-06-23,fare_dispute,unresolved,51.5,1,0,0,1,0,0,0,2,3,6,4,2,0
19958,6,2023-06-27,fare_dispute,partial,25.2,1,0,0,0,0,0,0,1,3,6,1,2,0
19959,1,2023-11-03,fare_dispute,unresolved,63.0,0,0,0,1,0,0,0,2,3,11,4,4,1
19959,2,2023-11-12,app_issue,resolved,5.0,0,0,0,0,0,0,4,0,1,11,6,4,1
19960,1,2023-08-18,defective_trip,resolved,7.4,1,0,0,0,0,1,1,0,3,8,4,3,0
19960,2,2023-08-22,demand_issue,unresolved,28.6,1,0,0,1,0,1,2,2,2,8,1,3,0
19960,3,2023-08-31,fare_dispute,unresolved,22.9,1,0,0,1,0,1,0,2,3,8,3,3,0
19960,4,2023-09-06,fare_dispute,resolved,6.0,1,0,0,0,0,1,0,0,3,9,2,3,0
19960,5,2023-09-09,demand_issue,unresolved,65.1,1,0,0,1,0,1,2,2,2,9,5,3,0
19960,6,2023-09-10,payment_delay,unresolved,41.5,1,0,0,1,0,1,3,2,1,9,6,3,0
19960,7,2023-09-11,payment_delay,unresolved,41.5,1,0,0,1,0,1,3,2,1,9,0,3,0
19961,1,2023-02-01,defective_trip,resolved,14.3,0,0,0,0,0,0,1,0,3,2,2,1,0
19961,2,2023-02-12,defective_trip,resolved,5.1,0,0,0,0,0,0,1,0,3,2,6,1,0
19961,3,2023-02-16,defective_trip,resolved,6.7,0,0,0,0,0,0,1,0,3,2,3,1,0
19962,1,2023-07-23,payment_delay,partial,23.9,0,0,0,0,0,0,3,1,1,7,6,3,0
19962,2,2023-07-31,defective_trip,resolved,1.8,0,0,0,0,0,0,1,0,3,7,0,3,0
19963,1,2023-07-16,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,7,6,3,0
19964,1,2023-10-03,fare_dispute,resolved,5.0,0,0,0,0,0,0,0,0,3,10,1,4,1
19964,2,2023-10-13,app_issue,resolved,10.4,0,0,0,0,0,0,4,0,1,10,4,4,1
19964,3,2023-10-30,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,10,0,4,1
19964,4,2023-11-15,payment_delay,partial,22.8,0,0,0,0,0,0,3,1,1,11,2,4,1
19964,5,2023-11-25,defective_trip,resolved,1.0,0,0,0,0,0,0,1,0,3,11,5,4,1
19965,1,2023-07-31,fare_dispute,resolved,3.7,0,0,0,0,0,0,0,0,3,7,0,3,0
19966,1,2023-10-19,defective_trip,resolved,10.5,0,0,0,0,0,0,1,0,3,10,3,4,1
19967,1,2023-07-21,payment_delay,resolved,5.4,0,0,0,0,0,0,3,0,1,7,4,3,0
19968,1,2023-06-20,demand_issue,resolved,5.0,0,0,0,0,0,0,2,0,2,6,1,2,0
19968,2,2023-07-03,unknown,partial,35.9,0,0,1,0,0,0,5,1,2,7,0,3,0
19968,3,2023-07-12,payment_delay,resolved,1.7,0,0,0,0,0,0,3,0,1,7,2,3,0
19968,4,2023-07-20,app_issue,unresolved,1.9,0,0,0,1,0,0,4,2,1,7,3,3,0
19969,1,2023-02-19,payment_delay,partial,19.9,0,0,0,0,0,0,3,1,1,2,6,1,0
19970,1,2023-08-13,defective_trip,unresolved,44.2,1,0,0,1,0,1,1,2,3,8,6,3,0
19970,2,2023-08-16,demand_issue,unresolved,41.5,1,0,0,1,0,1,2,2,2,8,2,3,0
19970,3,2023-08-25,defective_trip,partial,11.1,1,0,0,0,0,1,1,1,3,8,4,3,0
19970,4,2023-08-28,demand_issue,unresolved,41.5,1,0,0,1,0,1,2,2,2,8,0,3,0
19970,5,2023-08-31,unknown,unresolved,46.2,1,0,1,1,0,1,5,2,2,8,3,3,0
19970,6,2023-09-01,fare_dispute,partial,27.4,1,0,0,0,0,1,0,1,3,9,4,3,0
19970,7,2023-09-06,fare_dispute,unresolved,4.5,1,0,0,1,0,1,0,2,3,9,2,3,0
19970,8,2023-09-10,fare_dispute,unresolved,58.0,1,0,0,1,0,1,0,2,3,9,6,3,0
19971,1,2023-08-25,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,8,4,3,0
19972,1,2023-07-26,fare_dispute,unresolved,62.5,0,0,0,1,0,0,0,2,3,7,2,3,0
19973,1,2023-10-27,app_issue,unresolved,8.3,0,0,0,1,0,0,4,2,1,10,4,4,1
19974,1,2023-04-05,payment_delay,partial,27.7,0,0,0,0,0,1,3,1,1,4,2,2,0
19974,2,2023-04-14,defective_trip,resolved,6.0,0,0,0,0,0,1,1,0,3,4,4,2,0
19974,3,2023-04-22,unknown,resolved,4.0,0,0,1,0,0,1,5,0,2,4,5,2,0
19974,4,2023-05-02,demand_issue,resolved,5.4,0,0,0,0,0,1,2,0,2,5,1,2,0
19974,5,2023-05-12,payment_delay,resolved,7.8,0,0,0,0,0,1,3,0,1,5,4,2,0
19974,6,2023-05-26,demand_issue,partial,24.2,0,0,0,0,0,1,2,1,2,5,4,2,0
19974,7,2023-06-05,app_issue,unresolved,6.3,0,0,0,1,0,1,4,2,1,6,0,2,0
19974,8,2023-06-12,defective_trip,partial,19.9,0,0,0,0,0,1,1,1,3,6,0,2,0
19974,9,2023-06-24,app_issue,resolved,6.0,0,0,0,0,0,1,4,0,1,6,5,2,0
19974,10,2023-07-06,payment_delay,partial,38.3,0,0,0,0,0,1,3,1,1,7,3,3,0
19974,11,2023-07-17,defective_trip,unresolved,41.5,0,0,0,1,0,1,1,2,3,7,0,3,0
19974,12,2023-07-25,demand_issue,unresolved,3.1,0,0,0,1,0,1,2,2,2,7,1,3,0
19974,13,2023-08-03,defective_trip,resolved,2.3,0,0,0,0,0,1,1,0,3,8,3,3,0
19974,14,2023-08-04,payment_delay,resolved,6.0,0,0,0,0,0,1,3,0,1,8,4,3,0
19974,15,2023-08-11,defective_trip,resolved,7.1,0,0,0,0,0,1,1,0,3,8,4,3,0
19974,16,2023-08-22,defective_trip,unresolved,3.4,0,0,0,1,0,1,1,2,3,8,1,3,0
19974,17,2023-08-29,demand_issue,resolved,6.0,0,0,0,0,0,1,2,0,2,8,1,3,0
19974,18,2023-08-30,demand_issue,resolved,6.3,0,0,0,0,0,1,2,0,2,8,2,3,0
19974,19,2023-09-05,app_issue,resolved,4.2,0,0,0,0,0,1,4,0,1,9,1,3,0
19974,20,2023-09-09,payment_delay,partial,25.3,0,0,0,0,0,1,3,1,1,9,5,3,0
19974,21,2023-09-22,app_issue,resolved,6.1,0,0,0,0,0,1,4,0,1,9,4,3,0
19974,22,2023-09-23,payment_delay,unresolved,41.5,0,0,0,1,0,1,3,2,1,9,5,3,0
19974,23,2023-09-27,unknown,partial,20.7,0,0,1,0,0,1,5,1,2,9,2,3,0
19974,24,2023-10-10,app_issue,partial,32.3,0,0,0,0,0,1,4,1,1,10,1,4,1
19974,25,2023-10-19,fare_dispute,resolved,7.5,0,0,0,0,0,1,0,0,3,10,3,4,1
19974,26,2023-10-27,fare_dispute,resolved,6.0,0,0,0,0,0,1,0,0,3,10,4,4,1
19974,27,2023-10-30,demand_issue,resolved,8.3,0,0,0,0,0,1,2,0,2,10,0,4,1
19974,28,2023-11-14,app_issue,partial,15.1,0,0,0,0,0,1,4,1,1,11,1,4,1
19974,29,2023-11-21,defective_trip,partial,31.0,0,0,0,0,0,1,1,1,3,11,1,4,1
19974,30,2023-11-28,payment_delay,resolved,6.2,0,0,0,0,0,1,3,0,1,11,1,4,1
19974,31,2023-12-11,payment_delay,resolved,4.4,0,0,0,0,0,1,3,0,1,12,0,4,1
19974,32,2023-12-17,payment_delay,resolved,3.4,0,0,0,0,0,1,3,0,1,12,6,4,1
19974,33,2023-12-20,fare_dispute,partial,31.9,0,0,0,0,0,1,0,1,3,12,2,4,1
19974,34,2023-12-27,app_issue,resolved,9.4,0,0,0,0,0,1,4,0,1,12,2,4,1
19974,35,2024-01-02,app_issue,resolved,5.9,0,0,0,0,0,1,4,0,1,1,1,1,0
19974,36,2024-01-08,fare_dispute,partial,22.7,0,0,0,0,0,1,0,1,3,1,0,1,0
19974,37,2024-01-18,fare_dispute,resolved,6.0,0,0,0,0,0,1,0,0,3,1,3,1,0
19974,38,2024-01-27,app_issue,resolved,5.7,0,0,0,0,0,1,4,0,1,1,5,1,0
19974,39,2024-02-02,payment_delay,resolved,3.8,0,0,0,0,0,1,3,0,1,2,4,1,0
19974,40,2024-02-17,payment_delay,resolved,7.6,0,0,0,0,0,1,3,0,1,2,5,1,0
19974,41,2024-02-23,defective_trip,unresolved,4.2,0,0,0,1,0,1,1,2,3,2,4,1,0
19974,42,2024-02-28,payment_delay,unresolved,28.0,0,0,0,1,0,1,3,2,1,2,2,1,0
19974,43,2024-03-09,demand_issue,resolved,4.3,0,0,0,0,0,1,2,0,2,3,5,1,0
19974,44,2024-03-14,demand_issue,partial,24.2,0,0,0,0,0,1,2,1,2,3,3,1,0
19974,45,2024-03-19,payment_delay,resolved,4.3,0,0,0,0,0,1,3,0,1,3,1,1,0
19975,1,2023-06-20,payment_delay,resolved,4.3,0,0,0,0,0,0,3,0,1,6,1,2,0
19976,1,2023-07-29,payment_delay,resolved,10.3,0,0,0,0,0,0,3,0,1,7,5,3,0
19976,2,2023-08-09,unknown,resolved,2.7,0,0,1,0,0,0,5,0,2,8,2,3,0
19976,3,2023-08-16,fare_dispute,resolved,8.5,0,0,0,0,0,0,0,0,3,8,2,3,0
19977,1,2023-07-27,payment_delay,resolved,6.8,0,0,0,0,0,0,3,0,1,7,3,3,0
19978,1,2023-10-18,defective_trip,resolved,1.6,0,0,0,0,0,0,1,0,3,10,2,4,1
19979,1,2023-11-01,app_issue,resolved,15.5,0,0,0,0,0,0,4,0,1,11,2,4,1
19979,2,2023-11-10,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,11,4,4,1
19979,3,2023-12-02,demand_issue,unresolved,50.8,0,0,0,1,0,0,2,2,2,12,5,4,1
19979,4,2023-12-11,payment_delay,unresolved,29.5,0,0,0,1,0,0,3,2,1,12,0,4,1
19980,1,2023-05-29,unknown,resolved,6.0,0,0,1,0,0,0,5,0,2,5,0,2,0
19981,1,2023-04-18,demand_issue,unresolved,47.6,1,0,0,1,0,0,2,2,2,4,1,2,0
19981,2,2023-04-29,demand_issue,unresolved,4.6,1,0,0,1,0,0,2,2,2,4,5,2,0
19981,3,2023-05-04,app_issue,partial,28.0,1,0,0,0,0,0,4,1,1,5,3,2,0
19981,4,2023-05-06,payment_delay,partial,23.9,1,0,0,0,0,0,3,1,1,5,5,2,0
19982,1,2023-03-03,fare_dispute,resolved,5.9,0,0,0,0,0,0,0,0,3,3,4,1,0
19983,1,2023-07-27,defective_trip,partial,15.3,0,0,0,0,0,0,1,1,3,7,3,3,0
19983,2,2023-08-09,app_issue,resolved,6.9,0,0,0,0,0,0,4,0,1,8,2,3,0
19984,1,2023-05-29,payment_delay,resolved,2.0,0,0,0,0,0,0,3,0,1,5,0,2,0
19984,2,2023-06-14,demand_issue,resolved,10.0,0,0,0,0,0,0,2,0,2,6,2,2,0
19984,3,2023-06-25,fare_dispute,unresolved,41.5,0,0,0,1,0,0,0,2,3,6,6,2,0
19985,1,2023-05-30,demand_issue,partial,35.8,1,1,0,0,0,0,2,1,2,5,1,2,0
19986,1,2023-01-20,fare_dispute,unresolved,58.8,1,0,0,1,0,0,0,2,3,1,4,1,0
19986,2,2023-01-30,payment_delay,partial,13.7,1,0,0,0,0,0,3,1,1,1,0,1,0
19986,3,2023-02-10,defective_trip,resolved,6.0,1,0,0,0,0,0,1,0,3,2,4,1,0
19987,1,2023-06-10,app_issue,unresolved,41.5,0,0,0,1,0,0,4,2,1,6,5,2,0
19988,1,2023-05-10,payment_delay,resolved,5.3,0,0,0,0,0,0,3,0,1,5,2,2,0
19989,1,2023-05-27,app_issue,partial,13.7,0,0,0,0,0,0,4,1,1,5,5,2,0
19990,1,2023-03-15,unknown,partial,25.4,0,0,1,0,0,0,5,1,2,3,2,1,0
19991,1,2023-05-07,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,5,6,2,0
19991,2,2023-05-12,unknown,resolved,7.0,0,0,1,0,0,0,5,0,2,5,4,2,0
19991,3,2023-05-14,defective_trip,resolved,3.5,0,0,0,0,0,0,1,0,3,5,6,2,0
19992,1,2023-06-11,unknown,partial,25.8,1,0,1,0,0,0,5,1,2,6,6,2,0
19992,2,2023-06-18,defective_trip,resolved,6.0,1,0,0,0,0,0,1,0,3,6,6,2,0
19992,3,2023-06-19,demand_issue,unresolved,11.8,1,0,0,1,0,0,2,2,2,6,0,2,0
19992,4,2023-06-24,payment_delay,partial,21.5,1,0,0,0,0,0,3,1,1,6,5,2,0
19993,1,2023-03-18,payment_delay,resolved,9.8,0,0,0,0,0,0,3,0,1,3,5,1,0
19993,2,2023-03-27,app_issue,resolved,6.1,0,0,0,0,0,0,4,0,1,3,0,1,0
19994,1,2023-06-07,unknown,partial,31.2,1,0,1,0,0,0,5,1,2,6,2,2,0
19994,2,2023-06-15,payment_delay,unresolved,42.6,1,0,0,1,0,0,3,2,1,6,3,2,0
19994,3,2023-06-22,unknown,resolved,4.4,1,0,1,0,0,0,5,0,2,6,3,2,0
19994,4,2023-06-25,payment_delay,unresolved,64.1,1,0,0,1,0,0,3,2,1,6,6,2,0
19994,5,2023-06-27,fare_dispute,unresolved,68.0,1,0,0,1,0,0,0,2,3,6,1,2,0
19994,6,2023-07-04,demand_issue,unresolved,41.5,1,0,0,1,0,0,2,2,2,7,1,3,0
19995,1,2023-05-21,payment_delay,partial,30.1,0,0,0,0,0,0,3,1,1,5,6,2,0
19995,2,2023-05-30,demand_issue,resolved,8.5,0,0,0,0,0,0,2,0,2,5,1,2,0
19995,3,2023-06-10,fare_dispute,partial,34.8,0,0,0,0,0,0,0,1,3,6,5,2,0
19996,1,2023-06-02,fare_dispute,resolved,6.9,0,0,0,0,0,0,0,0,3,6,4,2,0
19997,1,2023-03-23,demand_issue,unresolved,9.5,1,1,0,1,0,0,2,2,2,3,3,1,0
19997,2,2023-03-28,payment_delay,resolved,13.4,1,1,0,0,0,0,3,0,1,3,1,1,0
19997,3,2023-03-29,app_issue,unresolved,36.9,1,1,0,1,0,0,4,2,1,3,2,1,0
19997,4,2023-04-01,demand_issue,resolved,2.1,1,1,0,0,0,0,2,0,2,4,5,2,0
