driver_id,total_tickets,fare_disputes,defective_trips,demand_issues,payment_delays,app_issues,unknown_tickets,high_risk_tickets,unresolved_count,resolved_count,partial_count,unresolved_rate,resolved_rate,repeat_issues,has_repeat_issues,is_outlier_driver,last_ticket_resolved,last_ticket_unresolved,last_ticket_risk,last_response_time,second_last_resolved,second_last_unresolved,second_last_risk,consecutive_unresolved_end,weighted_unresolved,weighted_high_risk,weighted_risk_score,weighted_response_time,journey_length_days,days_since_last_ticket,avg_gap_days,min_gap_days,max_gap_days,gap_std,escalation_rate,tickets_per_week,avg_response_time,max_response_time,response_time_trend,last_ticket_month,last_ticket_quarter,is_q4_churn,q4_ticket_rate,unresolved_high_risk,volume_x_unresolved,response_x_unresolved,will_churn,is_noise_churn
24505,2,1,0,0,1,0,0,1,1,0,1,0.5,0.0,0,0,0,0,0,3,24.5,0,1,1,0,0.7,1.0,2.1764705882352944,18.076470588235296,2,550,1.0,1,1,0.0,0,2.0,16.7,24.5,15.6,9,3,0,0.0,1,1.0,8.35,1,0
24506,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.5,1,0,0,0,0.0,0.0,1.0,4.5,1,670,0.0,0,0,0.0,0,1.0,4.5,4.5,0.0,5,2,0,0.0,0,0.0,0.0,0,0
24507,2,0,0,1,0,0,1,0,0,2,0,0.0,1.0,0,0,0,1,0,2,9.4,1,0,2,0,0.0,0.0,2.0,8.329411764705883,9,674,8.0,8,8,0.0,0,1.5555555555555554,8.1,9.4,2.6000000000000005,5,2,0,0.0,0,0.0,0.0,0,0
24508,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.8,1,0,0,0,0.0,0.0,1.0,5.8,1,535,0.0,0,0,0.0,0,1.0,5.8,5.8,0.0,9,3,0,0.0,0,0.0,0.0,0,0
24509,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,1.0,1,0,0,1,1.0,0.0,2.0,1.0,1,711,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,4,2,0,0.0,0,1.0,1.0,0,0
24510,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,47.2,1,0,0,1,1.0,0.0,1.0,47.2,1,496,0.0,0,0,0.0,0,1.0,47.2,47.2,0.0,11,4,1,1.0,0,1.0,47.2,0,0
24511,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,8.0,1,0,0,0,0.0,1.0,3.0,8.0,1,582,0.0,0,0,0.0,0,1.0,8.0,8.0,0.0,8,3,0,0.0,0,0.0,0.0,0,0
24512,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.7,1,0,0,0,0.0,0.0,2.0,6.7,1,719,0.0,0,0,0.0,0,1.0,6.7,6.7,0.0,3,1,0,0.0,0,0.0,0.0,0,0
24513,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,43.6,1,0,0,1,1.0,0.0,1.0,43.6,1,497,0.0,0,0,0.0,0,1.0,43.6,43.6,0.0,11,4,1,1.0,0,1.0,43.6,0,0
24514,12,5,5,1,0,0,1,10,10,0,2,0.8333333333333334,0.0,8,1,1,0,1,2,47.1,0,1,3,9,3.1,2.0999999999999996,2.65625,41.45468750000001,37,505,3.272727272727273,1,10,2.631657241114569,0,2.27027027027027,39.90833333333334,53.6,28.6,10,4,1,0.8333333333333334,100,10.0,33.25694444444445,1,0
24515,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.5,1,0,0,0,0.0,0.0,1.0,6.5,1,580,0.0,0,0,0.0,0,1.0,6.5,6.5,0.0,8,3,0,0.0,0,0.0,0.0,0,0
24516,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,35.6,1,0,0,0,0.0,1.0,3.0,35.6,1,710,0.0,0,0,0.0,0,1.0,35.6,35.6,0.0,4,2,0,0.0,0,0.0,0.0,0,0
24517,6,1,0,3,1,1,0,1,0,6,0,0.0,1.0,2,1,0,1,0,2,6.0,1,0,2,0,0.0,0.3,2.0,7.507142857142855,46,475,9.0,1,15,4.604345773288535,9,0.9130434782608696,8.0,12.0,0.0,11,4,1,1.0,0,0.0,0.0,0,0
24518,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.0,1,0,0,0,0.0,0.0,2.0,1.0,1,593,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,8,3,0,0.0,0,0.0,0.0,1,1
24519,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,8.8,1,0,0,0,0.0,0.0,1.0,8.8,1,553,0.0,0,0,0.0,0,1.0,8.8,8.8,0.0,9,3,0,0.0,0,0.0,0.0,0,0
24520,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,18.1,1,0,0,0,0.0,0.0,1.0,18.1,1,647,0.0,0,0,0.0,0,1.0,18.1,18.1,0.0,6,2,0,0.0,0,0.0,0.0,0,0
24521,3,1,0,1,1,0,0,1,3,0,0,1.0,0.0,0,0,0,0,1,2,38.7,0,1,1,3,2.2,0.5,1.909090909090909,39.78636363636363,17,778,8.0,5,11,3.0,-6,1.2352941176470589,39.93333333333333,41.4,-1.0,1,1,0,0.0,3,3.0,39.93333333333333,1,0
24522,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,6.1,1,0,0,1,1.0,0.0,2.0,6.1,1,685,0.0,0,0,0.0,0,1.0,6.1,6.1,0.0,5,2,0,0.0,0,1.0,6.1,0,0
24523,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.3,1,0,0,0,0.0,0.0,1.0,4.3,1,591,0.0,0,0,0.0,0,1.0,4.3,4.3,0.0,8,3,0,0.0,0,0.0,0.0,0,0
24524,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,27.6,1,0,0,0,0.0,0.0,2.0,27.6,1,690,0.0,0,0,0.0,0,1.0,27.6,27.6,0.0,4,2,0,0.0,0,0.0,0.0,0,0
24525,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,38.5,1,0,0,1,1.0,1.0,3.0,38.5,1,790,0.0,0,0,0.0,0,1.0,38.5,38.5,0.0,1,1,0,0.0,1,1.0,38.5,0,0
24526,3,1,1,1,0,0,0,2,0,2,1,0.0,0.6666666666666666,0,0,0,1,0,2,8.7,0,0,3,0,0.0,1.2,2.545454545454545,17.777272727272724,19,502,9.0,5,13,4.0,8,1.1052631578947367,17.866666666666664,39.8,3.5999999999999996,11,4,1,1.0,0,0.0,0.0,0,0
24527,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.0,1,0,0,0,0.0,0.0,2.0,1.0,1,743,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,3,1,0,0.0,0,0.0,0.0,0,0
24528,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,2.5,1,0,0,0,0.0,0.0,2.0,2.5,1,494,0.0,0,0,0.0,0,1.0,2.5,2.5,0.0,11,4,1,1.0,0,0.0,0.0,0,0
24529,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,56.7,1,0,0,1,1.0,0.0,2.0,56.7,1,587,0.0,0,0,0.0,0,1.0,56.7,56.7,0.0,8,3,0,0.0,0,1.0,56.7,0,0
24530,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,52.4,1,0,0,1,1.0,0.0,2.0,52.4,1,509,0.0,0,0,0.0,0,1.0,52.4,52.4,0.0,10,4,1,1.0,0,1.0,52.4,1,0
24531,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.2,1,0,0,0,0.0,0.0,1.0,3.2,1,677,0.0,0,0,0.0,0,1.0,3.2,3.2,0.0,5,2,0,0.0,0,0.0,0.0,0,0
24532,12,5,1,5,1,0,0,6,7,1,4,0.5833333333333334,0.08333333333333333,8,1,1,0,1,2,51.8,0,0,3,1,2.1999999999999997,1.5000000000000002,2.40625,39.407812500000006,44,680,3.909090909090909,1,9,2.3141676475196102,8,1.9090909090909092,30.233333333333334,55.5,49.4,5,2,0,0.0,42,7.0,17.636111111111113,1,0
24533,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.2,1,0,0,0,0.0,1.0,3.0,4.2,1,704,0.0,0,0,0.0,0,1.0,4.2,4.2,0.0,4,2,0,0.0,0,0.0,0.0,0,0
24534,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,586,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,8,3,0,0.0,0,0.0,0.0,0,0
24535,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.7,1,0,0,0,0.0,1.0,3.0,4.7,1,518,0.0,0,0,0.0,0,1.0,4.7,4.7,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24536,2,0,0,1,1,0,0,0,0,1,1,0.0,0.5,0,0,0,1,0,2,5.2,0,0,1,0,0.0,0.0,1.5882352941176472,15.123529411764705,12,600,11.0,11,11,0.0,0,1.1666666666666667,17.25,29.3,-24.1,7,3,0,0.0,0,0.0,0.0,1,1
24537,2,0,0,0,1,1,0,0,0,1,1,0.0,0.5,0,0,0,0,0,1,24.4,1,0,1,0,0.0,0.0,1.0,16.823529411764707,12,689,11.0,11,11,0.0,0,1.1666666666666667,15.2,24.4,18.4,4,2,0,0.0,0,0.0,0.0,0,0
24538,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,9.5,1,0,0,0,0.0,1.0,3.0,9.5,1,511,0.0,0,0,0.0,0,1.0,9.5,9.5,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24539,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,25.2,1,0,0,0,0.0,0.0,2.0,25.2,1,604,0.0,0,0,0.0,0,1.0,25.2,25.2,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24540,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,23.9,1,0,0,0,0.0,1.0,3.0,23.9,1,527,0.0,0,0,0.0,0,1.0,23.9,23.9,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24541,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,5.5,1,0,0,0,0.0,1.0,3.0,5.5,1,516,0.0,0,0,0.0,0,1.0,5.5,5.5,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24542,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,35.6,1,0,0,1,1.0,0.0,2.0,35.6,1,562,0.0,0,0,0.0,0,1.0,35.6,35.6,0.0,9,3,0,0.0,0,1.0,35.6,0,0
24543,3,0,0,1,1,0,1,0,2,1,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,2,61.9,1,0,2,1,1.5,0.0,1.7727272727272725,38.65,17,662,8.0,3,13,5.0,10,1.2352941176470589,35.6,61.9,20.4,5,2,0,0.0,0,2.0,23.733333333333334,0,0
24544,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,1.0,1,0,0,0,0.0,1.0,3.0,1.0,1,782,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,1,1,0,0.0,0,0.0,0.0,0,0
24545,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,1.5,1,0,0,0,0.0,1.0,3.0,1.5,1,499,0.0,0,0,0.0,0,1.0,1.5,1.5,0.0,11,4,1,1.0,0,0.0,0.0,0,0
24546,6,1,3,0,0,2,0,4,1,5,0,0.16666666666666666,0.8333333333333334,3,1,0,1,0,1,2.9,0,1,3,0,0.7,1.5,2.071428571428571,3.6464285714285714,43,535,8.4,3,14,3.8262252939417984,-3,0.9767441860465116,4.633333333333334,10.0,-2.6999999999999997,9,3,0,0.0,4,1.0,0.7722222222222223,0,0
24547,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.3,1,0,0,0,0.0,0.0,1.0,5.3,1,601,0.0,0,0,0.0,0,1.0,5.3,5.3,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24548,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,9.3,1,0,0,0,0.0,0.0,2.0,9.3,1,528,0.0,0,0,0.0,0,1.0,9.3,9.3,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24549,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.2,1,0,0,0,0.0,0.0,1.0,5.2,1,533,0.0,0,0,0.0,0,1.0,5.2,5.2,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24550,4,1,0,2,1,0,0,1,1,3,0,0.25,0.75,1,1,0,0,1,3,2.8,1,0,2,1,1.0,1.0,2.2,4.008,33,672,10.666666666666666,5,17,4.921607686744467,-5,0.8484848484848485,4.6,6.5,-3.2,5,2,0,0.0,1,1.0,1.15,0,0
24551,3,0,1,2,0,0,0,1,0,3,0,0.0,1.0,1,1,0,1,0,2,4.4,1,0,3,0,0.0,0.7,2.318181818181818,4.127272727272727,25,677,12.0,8,16,4.0,8,0.84,3.9333333333333336,4.9,1.9000000000000004,5,2,0,0.0,0,0.0,0.0,0,0
24552,4,1,1,1,0,1,0,2,0,4,0,0.0,1.0,0,0,0,1,0,3,1.5,1,0,3,0,0.0,1.7,2.5599999999999996,4.688,32,557,10.333333333333334,1,18,7.039570693980959,-6,0.875,5.324999999999999,7.6,-4.5,9,3,0,0.0,0,0.0,0.0,0,0
24553,2,0,0,1,0,1,0,0,1,0,1,0.5,0.0,0,0,0,0,1,2,48.6,0,0,1,1,1.0,0.0,1.5882352941176472,36.53529411764706,13,546,12.0,12,12,0.0,0,1.0769230769230769,33.95,48.6,29.3,9,3,0,0.0,0,1.0,16.975,1,0
24554,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.3,1,0,0,0,0.0,0.0,1.0,3.3,1,509,0.0,0,0,0.0,0,1.0,3.3,3.3,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24555,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.4,1,0,0,0,0.0,0.0,1.0,5.4,1,751,0.0,0,0,0.0,0,1.0,5.4,5.4,0.0,2,1,0,0.0,0,0.0,0.0,0,0
24556,5,1,1,1,0,2,0,2,0,4,1,0.0,0.8,1,1,0,0,0,2,28.0,1,0,1,0,0.0,0.8,1.9629629629629628,15.05925925925926,33,702,8.0,3,10,2.9154759474226504,-7,1.0606060606060606,11.26,28.0,24.1,4,2,0,0.0,0,0.0,0.0,0,0
24557,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.6,1,0,0,0,0.0,0.0,1.0,2.6,1,611,0.0,0,0,0.0,0,1.0,2.6,2.6,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24558,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,63.6,1,0,0,1,1.0,1.0,3.0,63.6,1,659,0.0,0,0,0.0,0,1.0,63.6,63.6,0.0,5,2,0,0.0,1,1.0,63.6,0,0
24559,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,8.4,1,0,0,0,0.0,0.0,2.0,8.4,1,672,0.0,0,0,0.0,0,1.0,8.4,8.4,0.0,5,2,0,0.0,0,0.0,0.0,0,0
24560,2,0,0,2,0,0,0,0,0,1,1,0.0,0.5,1,1,0,1,0,2,2.8,0,0,2,0,0.0,0.0,2.0,13.464705882352941,2,729,1.0,1,1,0.0,0,2.0,15.75,28.7,-25.9,3,1,0,0.0,0,0.0,0.0,0,0
24561,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,52.6,1,0,0,1,1.0,0.0,1.0,52.6,1,503,0.0,0,0,0.0,0,1.0,52.6,52.6,0.0,10,4,1,1.0,0,1.0,52.6,0,0
24562,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,4.4,1,0,0,1,1.0,0.0,1.0,4.4,1,587,0.0,0,0,0.0,0,1.0,4.4,4.4,0.0,8,3,0,0.0,0,1.0,4.4,0,0
24563,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,11.3,1,0,0,0,0.0,0.0,2.0,11.3,1,615,0.0,0,0,0.0,0,1.0,11.3,11.3,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24564,6,0,2,3,0,0,1,2,0,5,1,0.0,0.8333333333333334,3,1,0,1,0,2,3.2,1,0,3,0,0.0,0.7999999999999999,2.285714285714285,6.724999999999999,69,596,13.6,11,16,1.624807680927192,0,0.608695652173913,10.200000000000001,30.1,-26.900000000000002,7,3,0,0.0,0,0.0,0.0,0,0
24565,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,6.0,1,0,0,0,0.0,1.0,3.0,6.0,1,593,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,8,3,0,0.0,0,0.0,0.0,0,0
24566,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,9.7,1,0,0,0,0.0,1.0,3.0,9.7,1,555,0.0,0,0,0.0,0,1.0,9.7,9.7,0.0,9,3,0,0.0,0,0.0,0.0,0,0
24567,24,7,8,7,1,0,1,15,17,2,5,0.7083333333333334,0.08333333333333333,19,1,1,0,1,2,68.0,0,1,3,5,3.3499999999999983,1.7000000000000006,2.3947368421052655,47.230263157894775,80,586,3.4347826086956523,1,13,2.8103239323812716,11,2.1,39.512499999999996,68.0,21.700000000000003,8,3,0,0.0,255,17.0,27.98802083333333,1,0
24568,5,3,1,0,0,1,0,4,5,0,0,1.0,0.0,2,1,0,0,1,1,41.2,0,1,3,5,2.7,1.7,2.259259259259259,52.788888888888884,19,773,4.5,1,9,3.2015621187164243,7,1.8421052631578947,55.260000000000005,68.0,-26.799999999999997,2,1,0,0.0,20,5.0,55.260000000000005,1,0
24569,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,3.1,1,0,0,0,0.0,0.0,2.0,3.1,1,558,0.0,0,0,0.0,0,1.0,3.1,3.1,0.0,9,3,0,0.0,0,0.0,0.0,0,0
24570,4,0,1,1,0,2,0,1,1,3,0,0.25,0.75,1,1,0,1,0,3,4.1,0,1,1,0,0.7,1.0,2.0,15.824000000000002,41,681,13.333333333333334,4,20,6.79869268479038,12,0.6829268292682927,15.125,41.5,-1.1000000000000005,5,2,0,0.0,1,1.0,3.78125,0,0
24571,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.1,1,0,0,0,0.0,0.0,1.0,4.1,1,788,0.0,0,0,0.0,0,1.0,4.1,4.1,0.0,1,1,0,0.0,0,0.0,0.0,0,0
24572,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.2,1,0,0,0,0.0,1.0,3.0,4.2,1,636,0.0,0,0,0.0,0,1.0,4.2,4.2,0.0,6,2,0,0.0,0,0.0,0.0,0,0
24573,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,5.4,1,0,0,1,1.0,1.0,3.0,5.4,1,524,0.0,0,0,0.0,0,1.0,5.4,5.4,0.0,10,4,1,1.0,1,1.0,5.4,0,0
24574,6,3,2,0,0,0,1,5,5,1,0,0.8333333333333334,0.16666666666666666,3,1,0,0,1,3,6.6,0,1,3,4,2.6,2.7,2.9642857142857135,26.74642857142857,26,500,5.0,2,13,4.049691346263317,10,1.6153846153846154,24.7,50.2,-1.5999999999999996,11,4,1,1.0,25,5.0,20.583333333333332,1,0
24575,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,21.1,1,0,0,0,0.0,1.0,3.0,21.1,1,498,0.0,0,0,0.0,0,1.0,21.1,21.1,0.0,11,4,1,1.0,0,0.0,0.0,0,0
24576,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,8.9,1,0,0,0,0.0,0.0,1.0,8.9,1,785,0.0,0,0,0.0,0,1.0,8.9,8.9,0.0,1,1,0,0.0,0,0.0,0.0,0,0
24577,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,27.8,1,0,0,0,0.0,0.0,2.0,27.8,1,688,0.0,0,0,0.0,0,1.0,27.8,27.8,0.0,4,2,0,0.0,0,0.0,0.0,0,0
24578,2,1,1,0,0,0,0,2,0,1,1,0.0,0.5,0,0,0,0,0,3,36.0,1,0,3,0,0.0,1.7,3.0,23.194117647058825,2,558,1.0,1,1,0.0,0,2.0,20.45,36.0,31.1,9,3,0,0.0,0,0.0,0.0,0,0
24579,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,10.4,1,0,0,0,0.0,0.0,2.0,10.4,1,599,0.0,0,0,0.0,0,1.0,10.4,10.4,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24580,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,32.6,1,0,0,0,0.0,0.0,2.0,32.6,1,730,0.0,0,0,0.0,0,1.0,32.6,32.6,0.0,3,1,0,0.0,0,0.0,0.0,0,0
24581,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,68.0,1,0,0,1,1.0,1.0,3.0,68.0,1,684,0.0,0,0,0.0,0,1.0,68.0,68.0,0.0,5,2,0,0.0,1,1.0,68.0,0,0
24582,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.9,1,0,0,0,0.0,0.0,1.0,4.9,1,622,0.0,0,0,0.0,0,1.0,4.9,4.9,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24583,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,682,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,5,2,0,0.0,0,0.0,0.0,0,0
24584,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,9.1,1,0,0,0,0.0,0.0,1.0,9.1,1,552,0.0,0,0,0.0,0,1.0,9.1,9.1,0.0,9,3,0,0.0,0,0.0,0.0,0,0
24585,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.8,1,0,0,0,0.0,0.0,1.0,3.8,1,526,0.0,0,0,0.0,0,1.0,3.8,3.8,0.0,10,4,1,1.0,0,0.0,0.0,0,0
24586,2,0,0,1,1,0,0,0,0,1,1,0.0,0.5,0,0,0,0,0,1,23.9,1,0,2,0,0.0,0.0,1.411764705882353,16.81764705882353,8,692,7.0,7,7,0.0,0,1.75,15.299999999999999,23.9,17.2,4,2,0,0.0,0,0.0,0.0,0,0
24587,3,0,0,0,1,1,1,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,0,1,0,1,3.7,0,0,1,0,0.5,0.0,1.2272727272727273,10.02272727272727,25,692,12.0,10,14,2.0,4,0.84,11.0,18.5,-7.1000000000000005,4,2,0,0.0,0,1.0,3.6666666666666665,0,0
24588,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,68.0,1,0,0,1,1.0,0.0,2.0,68.0,1,600,0.0,0,0,0.0,0,1.0,68.0,68.0,0.0,7,3,0,0.0,0,1.0,68.0,1,1
24589,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.6,1,0,0,0,0.0,0.0,1.0,5.6,1,618,0.0,0,0,0.0,0,1.0,5.6,5.6,0.0,7,3,0,0.0,0,0.0,0.0,0,0
24590,4,0,1,2,1,0,0,1,4,0,0,1.0,0.0,1,1,0,0,1,1,9.1,0,1,3,4,2.5,0.7,1.8799999999999997,35.704,32,582,10.333333333333334,6,13,3.0912061651652345,7,0.875,41.87499999999999,58.8,-44.9,8,3,0,0.0,4,4.0,41.87499999999999,1,0
24591,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,9.4,1,0,0,0,0.0,1.0,3.0,9.4,1,627,0.0,0,0,0.0,0,1.0,9.4,9.4,0.0,6,2,0,0.0,0,0.0,0.0,0,0
24592,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,498,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,11,4,1,1.0,0,0.0,0.0,0,0
24593,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,25.4,1,0,0,0,0.0,0.0,2.0,25.4,1,666,0.0,0,0,0.0,0,1.0,25.4,25.4,0.0,5,2,0,0.0,0,0.0,0.0,0,0
24594,3,0,1,1,1,0,0,1,2,1,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,2,1.0,1,0,3,1,1.5,0.7,2.0909090909090904,3.0909090909090904,15,767,7.0,4,10,3.0,-6,1.4000000000000001,3.4,6.0,-2.2,2,1,0,0.0,2,2.0,2.2666666666666666,0,0
24595,7,1,3,1,0,1,1,4,5,1,1,0.7142857142857143,0.14285714285714285,2,1,1,0,1,1,52.9,0,1,2,4,2.6,0.7,1.8965517241379308,47.45172413793102,31,714,5.0,1,14,4.203173404306164,10,1.5806451612903225,39.84285714285714,68.0,6.399999999999999,4,2,0,0.0,20,5.0,28.459183673469386,1,0
24596,3,1,1,0,0,0,1,2,0,3,0,0.0,1.0,0,0,0,1,0,3,9.4,1,0,2,0,0.0,1.5,2.6818181818181817,5.963636363636364,17,713,8.0,2,14,6.0,12,1.2352941176470589,5.466666666666666,9.4,3.5,4,2,0,0.0,0,0.0,0.0,0,0
24597,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,11.2,1,0,0,0,0.0,0.0,2.0,11.2,1,586,0.0,0,0,0.0,0,1.0,11.2,11.2,0.0,8,3,0,0.0,0,0.0,0.0,0,0
24598,3,0,0,0,1,2,0,0,1,1,1,0.3333333333333333,0.3333333333333333,1,1,0,0,0,1,24.9,0,1,1,0,0.7,0.0,1.0,29.299999999999994,31,487,15.0,13,17,2.0,4,0.6774193548387096,27.899999999999995,50.8,16.9,11,4,1,1.0,0,1.0,9.299999999999997,0,0
24599,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,726,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,3,1,0,0.0,0,0.0,0.0,0,0
24600,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.2,1,0,0,0,0.0,0.0,1.0,3.2,1,537,0.0,0,0,0.0,0,1.0,3.2,3.2,0.0,9,3,0,0.0,0,0.0,0.0,0,0
24601,9,1,3,4,0,0,1,4,6,1,2,0.6666666666666666,0.1111111111111111,5,1,1,1,0,3,10.3,0,1,3,0,1.6500000000000001,2.3000000000000003,2.7540983606557377,19.080327868852457,44,508,5.375,1,22,6.688376110835873,7,1.4318181818181819,26.311111111111114,66.2,-31.2,10,4,1,0.7777777777777778,24,6.0,17.54074074074074,1,0
24602,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,6.0,1,0,0,0,0.0,1.0,3.0,6.0,1,582,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,8,3,0,0.0,0,0.0,0.0,0,0
